Date,Open,High,Low,Close,Volume,Market_Cap
Jan 08  2019,0.007813,0.010601,0.007410,0.007410,55,3 293 132
Jan 07  2019,0.007546,0.010734,0.007423,0.007809,131,3 470 678
Jan 06  2019,0.006597,0.007577,0.006578,0.007544,33,3 352 870
Jan 05  2019,0.007579,0.007690,0.006583,0.006598,30,2 932 234
Jan 04  2019,0.007541,0.007663,0.007442,0.007599,3,3 377 317
Jan 03  2019,0.007541,0.007541,0.007541,0.007541,-,3 351 670
Jan 02  2019,0.007611,0.007611,0.007516,0.007541,-,3 351 670
Jan 01  2019,0.006704,0.007604,0.006704,0.007592,50,3 374 018
Dec 31  2018,0.006704,0.006704,0.006704,0.006704,-,2 979 751
Dec 30  2018,0.006704,0.006704,0.006704,0.006704,-,2 979 751
Dec 29  2018,0.006704,0.006704,0.006704,0.006704,-,2 979 751
Dec 28  2018,0.006278,0.006722,0.006265,0.006704,-,2 979 751
Dec 27  2018,0.007714,0.007756,0.006254,0.006272,35,2 787 573
Dec 26  2018,0.010078,0.010078,0.007521,0.007719,34,3 430 618
Dec 25  2018,0.010823,0.010823,0.009992,0.010078,-,4 479 210
Dec 24  2018,0.008011,0.011297,0.008011,0.010801,4,4 800 315
Dec 23  2018,0.008049,0.008177,0.007941,0.008011,-,3 560 399
Dec 22  2018,0.008423,0.008423,0.007829,0.008032,8,3 569 622
Dec 21  2018,0.008593,0.008739,0.008266,0.008423,-,3 743 691
Dec 20  2018,0.008722,0.008861,0.008255,0.008619,3,3 830 819
Dec 19  2018,0.010031,0.010093,0.008665,0.008744,8,3 886 181
Dec 18  2018,0.005716,0.010000,0.005696,0.010000,55,4 444 548
Dec 17  2018,0.005561,0.005908,0.005553,0.005715,5,2 540 142
Dec 16  2018,0.004302,0.005944,0.004299,0.005555,53,2 468 898
Dec 15  2018,0.008847,0.008937,0.002817,0.004303,852,1 912 335
Dec 14  2018,0.008833,0.009070,0.008276,0.008841,25,3 929 162
Dec 13  2018,0.008307,0.008985,0.008141,0.008838,30,3 928 076
Dec 12  2018,0.008448,0.008486,0.007049,0.008303,27,3 690 290
Dec 11  2018,0.009273,0.009273,0.008364,0.008459,23,3 759 439
Dec 10  2018,0.009572,0.009675,0.008435,0.009283,9,4 125 911
Dec 09  2018,0.007341,0.009600,0.007341,0.009585,42,4 259 844
Dec 08  2018,0.007341,0.007341,0.007341,0.007341,-,3 262 686
Dec 07  2018,0.007864,0.007864,0.007338,0.007341,-,3 262 686
Dec 06  2018,0.009370,0.009439,0.007877,0.007877,5,3 501 072
Dec 05  2018,0.008779,0.009686,0.008538,0.009373,127,4 165 965
Dec 04  2018,0.008985,0.008985,0.006809,0.008777,63,3 900 890
Dec 03  2018,0.009326,0.009326,0.008923,0.008985,-,3 993 440
Dec 02  2018,0.009388,0.009661,0.009190,0.009273,41,4 121 551
Dec 01  2018,0.006649,0.009669,0.006649,0.009396,41,4 175 905
Nov 30  2018,0.006649,0.006649,0.006649,0.006649,-,2 955 037
Nov 29  2018,0.006701,0.006930,0.006485,0.006649,-,2 955 037
Nov 28  2018,0.006505,0.006890,0.006505,0.006674,1,2 966 191
Nov 27  2018,0.006404,0.006556,0.006204,0.006505,-,2 891 209
Nov 26  2018,0.007117,0.007117,0.006321,0.006408,2,2 848 080
Nov 25  2018,0.007117,0.007117,0.007117,0.007117,-,3 163 284
Nov 24  2018,0.007149,0.007284,0.007058,0.007117,-,3 163 284
Nov 23  2018,0.008385,0.008385,0.007010,0.007154,110,3 179 538
Nov 22  2018,0.008385,0.008385,0.008385,0.008385,-,3 726 844
Nov 21  2018,0.008385,0.008385,0.008385,0.008385,-,3 726 844
Nov 20  2018,0.008385,0.008385,0.008385,0.008385,-,3 726 844
